modo,algoritmo,tamaño,workers,iteracion,tiempo
OpenMP,Dartboard,15377343,8,7,0.0378
OpenMP,Dartboard,23066015,8,7,0.0481
OpenMP,Dartboard,34599022,8,7,0.0742
OpenMP,Dartboard,51898533,8,7,0.0979
OpenMP,Dartboard,77847800,8,7,0.1418
OpenMP,Dartboard,116771700,8,7,0.2069
OpenMP,Dartboard,175157550,8,7,0.3046
OpenMP,Dartboard,262736325,8,7,0.4587
OpenMP,Dartboard,394104487,8,7,0.6816
OpenMP,Dartboard,591156730,8,7,1.0279
OpenMP,Dartboard,886735095,8,7,1.5046
OpenMP,Dartboard,1330102642,8,7,2.2649
OpenMP,Dartboard,400000,8,8,0.0028
OpenMP,Dartboard,600000,8,8,0.0030
OpenMP,Dartboard,900000,8,8,0.0104
OpenMP,Dartboard,1350000,8,8,0.0052
OpenMP,Dartboard,2025000,8,8,0.0056
OpenMP,Dartboard,3037500,8,8,0.0153
OpenMP,Dartboard,4556250,8,8,0.0111
OpenMP,Dartboard,6834375,8,8,0.0234
OpenMP,Dartboard,10251562,8,8,0.0240
OpenMP,Dartboard,15377343,8,8,0.0435
OpenMP,Dartboard,23066015,8,8,0.0525
OpenMP,Dartboard,34599022,8,8,0.0724
OpenMP,Dartboard,51898533,8,8,0.1051
OpenMP,Dartboard,77847800,8,8,0.1403
OpenMP,Dartboard,116771700,8,8,0.2079
OpenMP,Dartboard,175157550,8,8,0.3037
OpenMP,Dartboard,262736325,8,8,0.4563
OpenMP,Dartboard,394104487,8,8,0.6840
OpenMP,Dartboard,591156730,8,8,1.0176
OpenMP,Dartboard,886735095,8,8,1.5293
OpenMP,Dartboard,1330102642,8,8,2.2685
OpenMP,Dartboard,400000,8,9,0.0028
OpenMP,Dartboard,600000,8,9,0.0028
OpenMP,Dartboard,900000,8,9,0.0133
OpenMP,Dartboard,1350000,8,9,0.0042
OpenMP,Dartboard,2025000,8,9,0.0053
OpenMP,Dartboard,3037500,8,9,0.0068
OpenMP,Dartboard,4556250,8,9,0.0185
OpenMP,Dartboard,6834375,8,9,0.0309
OpenMP,Dartboard,10251562,8,9,0.0367
OpenMP,Dartboard,15377343,8,9,0.0460
OpenMP,Dartboard,23066015,8,9,0.0557
OpenMP,Dartboard,34599022,8,9,0.0726
OpenMP,Dartboard,51898533,8,9,0.1003
OpenMP,Dartboard,77847800,8,9,0.1457
OpenMP,Dartboard,116771700,8,9,0.2072
OpenMP,Dartboard,175157550,8,9,0.3114
OpenMP,Dartboard,262736325,8,9,0.4571
OpenMP,Dartboard,394104487,8,9,0.6860
OpenMP,Dartboard,591156730,8,9,1.0104
OpenMP,Dartboard,886735095,8,9,1.5355
OpenMP,Dartboard,1330102642,8,9,2.2668
OpenMP,Dartboard,400000,8,10,0.0026
OpenMP,Dartboard,600000,8,10,0.0026
OpenMP,Dartboard,900000,8,10,0.0152
OpenMP,Dartboard,1350000,8,10,0.0043
OpenMP,Dartboard,2025000,8,10,0.0057
OpenMP,Dartboard,3037500,8,10,0.0094
OpenMP,Dartboard,4556250,8,10,0.0171
OpenMP,Dartboard,6834375,8,10,0.0162
OpenMP,Dartboard,10251562,8,10,0.0263
OpenMP,Dartboard,15377343,8,10,0.0443
OpenMP,Dartboard,23066015,8,10,0.0516
OpenMP,Dartboard,34599022,8,10,0.0705
OpenMP,Dartboard,51898533,8,10,0.1070
OpenMP,Dartboard,77847800,8,10,0.1484
OpenMP,Dartboard,116771700,8,10,0.2109
OpenMP,Dartboard,175157550,8,10,0.3035
OpenMP,Dartboard,262736325,8,10,0.4561
OpenMP,Dartboard,394104487,8,10,0.6780
OpenMP,Dartboard,591156730,8,10,1.0235
OpenMP,Dartboard,886735095,8,10,1.5101
OpenMP,Dartboard,1330102642,8,10,2.3059
OpenMP,Dartboard,400000,12,1,0.0026
OpenMP,Dartboard,600000,12,1,0.0088
OpenMP,Dartboard,900000,12,1,0.0176
OpenMP,Dartboard,1350000,12,1,0.0099
OpenMP,Dartboard,2025000,12,1,0.0189
OpenMP,Dartboard,3037500,12,1,0.0204
OpenMP,Dartboard,4556250,12,1,0.0153
OpenMP,Dartboard,6834375,12,1,0.0279
OpenMP,Dartboard,10251562,12,1,0.0285
OpenMP,Dartboard,15377343,12,1,0.0424
OpenMP,Dartboard,23066015,12,1,0.0481
OpenMP,Dartboard,34599022,12,1,0.0636
OpenMP,Dartboard,51898533,12,1,0.0887
OpenMP,Dartboard,77847800,12,1,0.1247
OpenMP,Dartboard,116771700,12,1,0.1885
OpenMP,Dartboard,175157550,12,1,0.2684
OpenMP,Dartboard,262736325,12,1,0.3893
OpenMP,Dartboard,394104487,12,1,0.5795
OpenMP,Dartboard,591156730,12,1,0.8571
OpenMP,Dartboard,886735095,12,1,1.2781
OpenMP,Dartboard,1330102642,12,1,1.9162
OpenMP,Dartboard,400000,12,2,0.0022
OpenMP,Dartboard,600000,12,2,0.0140
OpenMP,Dartboard,900000,12,2,0.0119
OpenMP,Dartboard,1350000,12,2,0.0100
OpenMP,Dartboard,2025000,12,2,0.0145
OpenMP,Dartboard,3037500,12,2,0.0148
OpenMP,Dartboard,4556250,12,2,0.0123
OpenMP,Dartboard,6834375,12,2,0.0248
OpenMP,Dartboard,10251562,12,2,0.0287
OpenMP,Dartboard,15377343,12,2,0.0592
OpenMP,Dartboard,23066015,12,2,0.0615
OpenMP,Dartboard,34599022,12,2,0.0731
OpenMP,Dartboard,51898533,12,2,0.0932
OpenMP,Dartboard,77847800,12,2,0.1253
OpenMP,Dartboard,116771700,12,2,0.1851
OpenMP,Dartboard,175157550,12,2,0.2655
OpenMP,Dartboard,262736325,12,2,0.3969
OpenMP,Dartboard,394104487,12,2,0.5850
OpenMP,Dartboard,591156730,12,2,0.8646
OpenMP,Dartboard,886735095,12,2,1.2850
OpenMP,Dartboard,1330102642,12,2,1.9005
OpenMP,Dartboard,400000,12,3,0.0028
OpenMP,Dartboard,600000,12,3,0.0076
OpenMP,Dartboard,900000,12,3,0.0146
OpenMP,Dartboard,1350000,12,3,0.0179
OpenMP,Dartboard,2025000,12,3,0.0106
OpenMP,Dartboard,3037500,12,3,0.0058
OpenMP,Dartboard,4556250,12,3,0.0216
OpenMP,Dartboard,6834375,12,3,0.0187
OpenMP,Dartboard,10251562,12,3,0.0252
OpenMP,Dartboard,15377343,12,3,0.0379
OpenMP,Dartboard,23066015,12,3,0.0520
OpenMP,Dartboard,34599022,12,3,0.0656
OpenMP,Dartboard,51898533,12,3,0.0900
OpenMP,Dartboard,77847800,12,3,0.1277
OpenMP,Dartboard,116771700,12,3,0.1834
OpenMP,Dartboard,175157550,12,3,0.2659
OpenMP,Dartboard,262736325,12,3,0.4017
OpenMP,Dartboard,394104487,12,3,0.5812
OpenMP,Dartboard,591156730,12,3,0.8766
OpenMP,Dartboard,886735095,12,3,1.2744
OpenMP,Dartboard,1330102642,12,3,1.9059
OpenMP,Dartboard,400000,12,4,0.0035
OpenMP,Dartboard,600000,12,4,0.0090
OpenMP,Dartboard,900000,12,4,0.0120
OpenMP,Dartboard,1350000,12,4,0.0097
OpenMP,Dartboard,2025000,12,4,0.0183
OpenMP,Dartboard,3037500,12,4,0.0120
OpenMP,Dartboard,4556250,12,4,0.0105
OpenMP,Dartboard,6834375,12,4,0.0299
OpenMP,Dartboard,10251562,12,4,0.0302
OpenMP,Dartboard,15377343,12,4,0.0389
OpenMP,Dartboard,23066015,12,4,0.0467
OpenMP,Dartboard,34599022,12,4,0.0640
OpenMP,Dartboard,51898533,12,4,0.0935
OpenMP,Dartboard,77847800,12,4,0.1280
OpenMP,Dartboard,116771700,12,4,0.1862
OpenMP,Dartboard,175157550,12,4,0.2635
OpenMP,Dartboard,262736325,12,4,0.3871
OpenMP,Dartboard,394104487,12,4,0.5974
OpenMP,Dartboard,591156730,12,4,0.8623
OpenMP,Dartboard,886735095,12,4,1.2807
OpenMP,Dartboard,1330102642,12,4,1.9147
OpenMP,Dartboard,400000,12,5,0.0024
OpenMP,Dartboard,600000,12,5,0.0025
OpenMP,Dartboard,900000,12,5,0.0106
OpenMP,Dartboard,1350000,12,5,0.0160
OpenMP,Dartboard,2025000,12,5,0.0183
OpenMP,Dartboard,3037500,12,5,0.0118
OpenMP,Dartboard,4556250,12,5,0.0124
OpenMP,Dartboard,6834375,12,5,0.0239
OpenMP,Dartboard,10251562,12,5,0.0320
OpenMP,Dartboard,15377343,12,5,0.0430
OpenMP,Dartboard,23066015,12,5,0.0475
OpenMP,Dartboard,34599022,12,5,0.0661
OpenMP,Dartboard,51898533,12,5,0.0885
OpenMP,Dartboard,77847800,12,5,0.1267
OpenMP,Dartboard,116771700,12,5,0.1837
OpenMP,Dartboard,175157550,12,5,0.2805
OpenMP,Dartboard,262736325,12,5,0.3925
OpenMP,Dartboard,394104487,12,5,0.5771
OpenMP,Dartboard,591156730,12,5,0.8648
OpenMP,Dartboard,886735095,12,5,1.2865
OpenMP,Dartboard,1330102642,12,5,1.9236
OpenMP,Dartboard,400000,12,6,0.0027
OpenMP,Dartboard,600000,12,6,0.0204
OpenMP,Dartboard,900000,12,6,0.0167
OpenMP,Dartboard,1350000,12,6,0.0336
OpenMP,Dartboard,2025000,12,6,0.0178
OpenMP,Dartboard,3037500,12,6,0.0137
OpenMP,Dartboard,4556250,12,6,0.0210
OpenMP,Dartboard,6834375,12,6,0.0293
OpenMP,Dartboard,10251562,12,6,0.0332
OpenMP,Dartboard,15377343,12,6,0.0427
OpenMP,Dartboard,23066015,12,6,0.0565
OpenMP,Dartboard,34599022,12,6,0.0744
OpenMP,Dartboard,51898533,12,6,0.0923
OpenMP,Dartboard,77847800,12,6,0.1321
OpenMP,Dartboard,116771700,12,6,0.1883
OpenMP,Dartboard,175157550,12,6,0.2699
OpenMP,Dartboard,262736325,12,6,0.3906
OpenMP,Dartboard,394104487,12,6,0.5966
OpenMP,Dartboard,591156730,12,6,0.8724
OpenMP,Dartboard,886735095,12,6,1.2939
OpenMP,Dartboard,1330102642,12,6,1.9292
OpenMP,Dartboard,400000,12,7,0.0027
OpenMP,Dartboard,600000,12,7,0.0025
OpenMP,Dartboard,900000,12,7,0.0145
OpenMP,Dartboard,1350000,12,7,0.0055
OpenMP,Dartboard,2025000,12,7,0.0100
OpenMP,Dartboard,3037500,12,7,0.0133
OpenMP,Dartboard,4556250,12,7,0.0092
OpenMP,Dartboard,6834375,12,7,0.0318
OpenMP,Dartboard,10251562,12,7,0.0370
OpenMP,Dartboard,15377343,12,7,0.0484
OpenMP,Dartboard,23066015,12,7,0.0509
OpenMP,Dartboard,34599022,12,7,0.0630
OpenMP,Dartboard,51898533,12,7,0.0899
OpenMP,Dartboard,77847800,12,7,0.1279
OpenMP,Dartboard,116771700,12,7,0.1777
OpenMP,Dartboard,175157550,12,7,0.2628
OpenMP,Dartboard,262736325,12,7,0.3897
OpenMP,Dartboard,394104487,12,7,0.5773
OpenMP,Dartboard,591156730,12,7,0.8632
OpenMP,Dartboard,886735095,12,7,1.2855
OpenMP,Dartboard,1330102642,12,7,1.9148
OpenMP,Dartboard,400000,12,8,0.0028
OpenMP,Dartboard,600000,12,8,0.0087
OpenMP,Dartboard,900000,12,8,0.0134
OpenMP,Dartboard,1350000,12,8,0.0128
OpenMP,Dartboard,2025000,12,8,0.0044
OpenMP,Dartboard,3037500,12,8,0.0201
OpenMP,Dartboard,4556250,12,8,0.0222
OpenMP,Dartboard,6834375,12,8,0.0200
OpenMP,Dartboard,10251562,12,8,0.0243
OpenMP,Dartboard,15377343,12,8,0.0479
OpenMP,Dartboard,23066015,12,8,0.0504
OpenMP,Dartboard,34599022,12,8,0.0625
OpenMP,Dartboard,51898533,12,8,0.0887
OpenMP,Dartboard,77847800,12,8,0.1239
OpenMP,Dartboard,116771700,12,8,0.1904
OpenMP,Dartboard,175157550,12,8,0.2624
OpenMP,Dartboard,262736325,12,8,0.3945
OpenMP,Dartboard,394104487,12,8,0.5782
OpenMP,Dartboard,591156730,12,8,0.8589
OpenMP,Dartboard,886735095,12,8,1.2863
OpenMP,Dartboard,1330102642,12,8,1.9254
OpenMP,Dartboard,400000,12,9,0.0025
OpenMP,Dartboard,600000,12,9,0.0137
OpenMP,Dartboard,900000,12,9,0.0100
OpenMP,Dartboard,1350000,12,9,0.0139
OpenMP,Dartboard,2025000,12,9,0.0106
OpenMP,Dartboard,3037500,12,9,0.0205
OpenMP,Dartboard,4556250,12,9,0.0202
OpenMP,Dartboard,6834375,12,9,0.0286
OpenMP,Dartboard,10251562,12,9,0.0251
OpenMP,Dartboard,15377343,12,9,0.0437
OpenMP,Dartboard,23066015,12,9,0.0573
OpenMP,Dartboard,34599022,12,9,0.0698
OpenMP,Dartboard,51898533,12,9,0.0883
OpenMP,Dartboard,77847800,12,9,0.1278
OpenMP,Dartboard,116771700,12,9,0.1851
OpenMP,Dartboard,175157550,12,9,0.2729
OpenMP,Dartboard,262736325,12,9,0.4264
OpenMP,Dartboard,394104487,12,9,0.5965
OpenMP,Dartboard,591156730,12,9,0.8809
OpenMP,Dartboard,886735095,12,9,1.2983
OpenMP,Dartboard,1330102642,12,9,1.9238
OpenMP,Dartboard,400000,12,10,0.0030
OpenMP,Dartboard,600000,12,10,0.0101
OpenMP,Dartboard,900000,12,10,0.0129
OpenMP,Dartboard,1350000,12,10,0.0134
OpenMP,Dartboard,2025000,12,10,0.0148
OpenMP,Dartboard,3037500,12,10,0.0172
OpenMP,Dartboard,4556250,12,10,0.0253
OpenMP,Dartboard,6834375,12,10,0.0221
OpenMP,Dartboard,10251562,12,10,0.0352
OpenMP,Dartboard,15377343,12,10,0.0445
OpenMP,Dartboard,23066015,12,10,0.0518
OpenMP,Dartboard,34599022,12,10,0.0675
OpenMP,Dartboard,51898533,12,10,0.0924
OpenMP,Dartboard,77847800,12,10,0.1318
OpenMP,Dartboard,116771700,12,10,0.1844
OpenMP,Dartboard,175157550,12,10,0.2699
OpenMP,Dartboard,262736325,12,10,0.4007
OpenMP,Dartboard,394104487,12,10,0.5872
OpenMP,Dartboard,591156730,12,10,0.8692
OpenMP,Dartboard,886735095,12,10,1.2872
OpenMP,Dartboard,1330102642,12,10,1.9341
